STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/28/1989,0,0,10.74,704,705,0,,0,0,,74,52,,883,,,,360,360,,,,,24.2,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/29/1989,40,40,7.83,1544,1626,0,,0,0,,78,48,,844,,,,225,225,,,,,23,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/30/1989,70,80,11.41,1117,1114,0,,0,0,,82,58,,555,,,,225,225,,,,,25.3,17.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/31/1989,90,90,8.05,1045,1105,0,,0,0,,86,68,,349,,,,270,270,,,,,20.8,11,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/1/1989,50,40,7.83,1356,1218,0,,0,0,,93,70,,664,,,,270,270,,,,,25.3,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/2/1989,40,30,9.4,1509,1422,0,,0,0,,91,69,,752,,,,315,315,,,,,30,21,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/3/1989,70,70,7.83,1559,2117,0,,0,0,,85,65,,757,,,,180,270,,,,,16.1,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/4/1989,50,50,9.84,1351,1349,0,,0,0,,86,67,,629,,,,270,270,,,,,26.4,17,1,,1,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/5/1989,80,90,8.28,2336,2344,0.41,,0,0,,81,63,,340,,,,180,225,,,,,15,10.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/6/1989,90,90,7.61,1200,1323,0.26,,0,0,,80,66,,184,,,,270,270,,,,,20.8,16.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/7/1989,100,100,9.4,1355,1355,0.76,,0,0,,79,65,,31,,,,180,180,,,,,23,15,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/8/1989,80,70,6.49,1323,1324,0,,0,0,,80,64,,438,,,,225,225,,,,,17.2,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/9/1989,100,100,7.38,1951,1953,1.78,,0,0,,78,66,,16,,,,135,135,,,,,20.8,12.1,1,,1,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/10/1989,30,40,14.09,1427,1534,0,,0,0,,82,65,,710,,,,270,270,,,,,27.5,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/11/1989,20,30,10.96,1010,1011,0,,0,0,,78,58,,897,,,,315,315,,,,,27.5,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/12/1989,70,70,7.38,1615,1621,0,,0,0,,82,55,,544,,,,225,225,,,,,21.9,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/13/1989,90,90,10.29,1030,1523,0,,0,0,,83,68,,209,,,,270,270,,,,,20.8,15,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/14/1989,100,100,10.07,1755,1757,0,,0,0,,68,62,,0,,,,135,135,,,,,20.8,14.1,1,,,,,,,1,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/15/1989,100,100,9.17,1931,1932,0.28,,0,0,,80,64,,43,,,,45,45,,,,,17.2,12.1,1,,1,,,,,1,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/16/1989,80,80,11.41,1740,1758,0.11,,0,0,,86,69,,342,,,,225,225,,,,,28.9,19,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/17/1989,90,90,9.62,157,1746,0.3,,0,0,,81,68,,345,,,,270,135,,,,,31.1,17,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/18/1989,20,10,6.49,1522,1527,0,,0,0,,84,63,,823,,,,270,270,,,,,16.1,8.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/19/1989,40,40,5.82,1653,1353,0,,0,0,,88,62,,843,,,,180,180,,,,,21.9,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/20/1989,90,90,7.61,1558,2035,0.16,,0,0,,87,66,,194,,,,180,135,,,,,17.2,12.1,1,1,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/21/1989,90,90,7.38,1827,1824,0.21,,0,0,,88,70,,277,,,,180,180,,,,,34.4,27.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/22/1989,100,100,6.04,1351,1425,0.06,,0,0,,87,73,,195,,,,135,135,,,,,20.8,15,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/23/1989,100,100,6.49,1047,1350,0.12,,0,0,,83,73,,54,,,,180,135,,,,,12.8,8.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/24/1989,80,90,6.26,1225,1320,0.14,,0,0,,85,68,,228,,,,90,135,,,,,15,10.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/25/1989,70,80,4.92,2045,1825,0,,0,0,,88,67,,203,,,,270,135,,,,,12.8,6.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/26/1989,30,20,6.26,1441,2107,0,,0,0,,90,67,,788,,,,225,270,,,,,13.9,10.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/27/1989,30,20,6.71,1646,1259,0,,0,0,,94,75,,771,,,,270,270,,,,,16.1,12.1,1,,1,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/28/1989,90,100,8.95,2154,2155,0.14,,0,0,,81,68,,92,,,,315,315,,,,,27.5,17.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/29/1989,20,20,11.18,800,759,0,,0,0,,77,63,,874,,,,315,360,,,,,23,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/30/1989,10,20,6.71,811,1603,0,,0,0,,80,58,,898,,,,225,360,,,,,13.9,8.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/1/1989,10,20,6.71,2037,2040,0,,0,0,,85,60,,897,,,,225,225,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/2/1989,20,20,9.17,1249,1925,0,,0,0,,87,65,,891,,,,225,270,,,,,17.2,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/3/1989,80,80,8.28,1253,1734,0,,0,0,,87,69,,726,,,,270,270,,,,,16.1,13,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/4/1989,100,100,6.26,1405,1424,0.11,,0,0,,84,71,,0,,,,180,270,,,,,17.2,12.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/5/1989,100,100,10.29,908,908,4.38,,0,0,,76,69,,7,,,,45,45,,,,,25.3,17.9,1,,1,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/6/1989,100,100,5.82,127,134,0.06,,0,0,,82,70,,26,,,,45,45,,,,,10.3,6,1,1,,,,,,1,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/7/1989,40,40,8.28,1401,1510,0,,0,0,,92,71,,693,,,,270,270,,,,,21.9,14.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/8/1989,30,20,8.72,1609,1431,0,,0,0,,84,66,,799,,,,315,360,,,,,24.2,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/9/1989,30,30,8.28,1715,1638,0,,0,0,,90,62,,780,,,,270,270,,,,,19.5,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/10/1989,40,40,11.86,1438,1707,0,,0,0,,92,71,,736,,,,270,270,,,,,27.5,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/11/1989,30,20,9.62,1426,1400,0,,0,0,,91,78,,868,,,,270,315,,,,,23,16.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/12/1989,90,90,6.26,26,27,0,,0,0,,80,72,,49,,,,45,45,,,,,18.3,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/13/1989,100,100,7.38,512,547,1.14,,0,0,,72,62,,0,,,,45,45,,,,,15,11,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/14/1989,60,50,8.05,1645,1550,0,,0,0,,83,62,,549,,,,315,270,,,,,19.5,11,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/15/1989,40,40,6.04,2137,1418,0,,0,0,,85,62,,867,,,,270,180,,,,,13.9,8.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/16/1989,100,100,10.74,1556,2315,1.36,,0,0,,73,66,,0,,,,45,90,,,,,25.3,19.9,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/17/1989,80,90,8.28,38,32,0,,0,0,,83,63,,140,,,,360,360,,,,,21.9,16.1,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/18/1989,40,60,6.26,1611,1709,0,,0,0,,85,62,,698,,,,135,90,,,,,15,11,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/19/1989,50,50,7.61,1842,1842,0,,0,0,,84,63,,650,,,,180,180,,,,,17.2,10.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/20/1989,90,90,6.71,707,721,1.81,,0,0,,87,70,,190,,,,315,315,,,,,21.9,15,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/21/1989,100,100,11.18,1712,615,0.08,,0,0,,78,70,,13,,,,90,90,,,,,19.5,12.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/22/1989,80,80,5.59,140,1409,0,,0,0,,87,70,,217,,,,315,90,,,,,12.8,8.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/23/1989,50,60,5.82,1430,1432,0,,0,0,,92,74,,732,,,,360,360,,,,,16.1,8.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/24/1989,10,20,4.92,1840,1823,0,,0,0,,93,72,,852,,,,135,135,,,,,12.8,8.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/25/1989,50,50,7.16,1453,1334,0,,0,0,,91,72,,565,,,,225,270,,,,,16.1,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/26/1989,50,30,8.5,2001,2013,0.25,,0,0,,94,73,,749,,,,90,90,,,,,26.4,19,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/27/1989,40,20,8.28,1533,1537,0.05,,0,0,,91,73,,721,,,,225,225,,,,,16.1,11,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/28/1989,40,30,11.86,2011,2133,0.01,,0,0,,88,67,,765,,,,360,360,,,,,26.4,19,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/29/1989,20,20,8.28,1010,1049,0,,0,0,,81,62,,849,,,,45,360,,,,,24.2,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/30/1989,90,90,4.7,1517,1523,0.08,,0,0,,84,62,,112,,,,180,270,,,,,12.8,8.9,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/31/1989,100,100,10.74,1125,1129,0.11,,0,0,,73,63,,12,,,,90,90,,,,,19.5,14.1,1,,,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/1/1989,80,90,6.93,1315,1323,0,,0,0,,80,64,,0,,,,90,90,,,,,13.9,10.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/2/1989,80,80,7.38,1659,1423,0.02,,0,0,,83,65,,416,,,,225,225,,,,,16.1,12.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/3/1989,30,20,8.95,949,922,0,,0,0,,89,69,,765,,,,315,315,,,,,18.3,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/4/1989,40,50,9.4,1617,1617,0,,0,0,,93,73,,695,,,,225,225,,,,,18.3,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/5/1989,40,40,9.4,150,1134,0,,0,0,,93,78,,747,,,,315,270,,,,,24.2,15,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/6/1989,40,30,6.71,1753,1744,0,,0,0,,94,76,,704,,,,225,225,,,,,16.1,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/7/1989,70,90,9.84,1213,1217,0.02,,0,0,,82,63,,42,,,,360,360,,,,,24.2,17,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/8/1989,20,30,8.95,1547,1300,0,,0,0,,77,55,,748,,,,270,270,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/9/1989,30,40,6.71,945,2041,0,,0,0,,79,56,,623,,,,135,90,,,,,13.9,8.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/10/1989,90,100,8.28,2344,2348,0,,0,0,,80,61,,23,,,,45,45,,,,,19.5,13,1,,,,,,,1,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/11/1989,100,100,11.41,419,419,0.36,,0,0,,69,63,,0,,,,45,45,,,,,25.3,19,1,,,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/12/1989,100,100,6.26,218,1512,2.5,,0,0,,73,65,,0,,,,360,360,,,,,12.8,8.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/13/1989,70,70,6.93,756,840,0.1,,0,0,,86,71,,421,,,,225,180,,,,,17.2,11,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/14/1989,100,90,5.59,1554,1217,0,,0,0,,83,71,,115,,,,225,270,,,,,13.9,8.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/15/1989,100,100,5.14,1433,1543,0,,0,0,,83,71,,0,,,,180,135,,,,,12.8,8.1,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/16/1989,50,40,6.71,1543,1004,0,,0,0,,89,71,,600,,,,225,270,,,,,13.9,8.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/17/1989,40,50,7.83,752,757,0,,0,0,,86,71,,603,,,,360,360,,,,,17.2,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/18/1989,90,100,12.97,2333,2337,0.02,,0,0,,75,68,,0,,,,45,45,,,,,23,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/19/1989,100,100,12.75,809,648,0.49,,0,0,,78,67,,9,,,,45,45,,,,,26.4,19,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/20/1989,70,60,8.72,1520,1547,0,,0,0,,85,69,,464,,,,225,270,,,,,19.5,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/21/1989,70,70,11.63,1210,1210,0.37,,0,0,,85,74,,402,,,,225,225,,,,,28.9,23,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/22/1989,40,30,9.17,2203,1455,0.03,,0,0,,87,69,,796,,,,270,225,,,,,21.9,14.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/23/1989,60,60,9.4,1932,1933,0,,0,0,,90,73,,376,,,,360,360,,,,,24.2,17.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/24/1989,30,20,8.5,37,31,0,,0,0,,84,68,,741,,,,360,360,,,,,17.2,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/25/1989,10,10,8.28,825,919,0,,0,0,,79,63,,802,,,,45,45,,,,,17.2,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/26/1989,40,60,5.59,1308,1358,0,,0,0,,82,60,,726,,,,360,270,,,,,16.1,8.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/27/1989,70,70,7.61,1726,721,0,,0,0,,85,64,,558,,,,45,135,,,,,17.2,11,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/28/1989,80,60,4.92,1303,2107,0,,0,0,,86,66,,473,,,,270,270,,,,,10.3,6.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/29/1989,100,100,7.16,1729,1644,0.01,,0,0,,84,73,,44,,,,225,225,,,,,15,10.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/30/1989,50,60,9.62,1615,1619,0,,0,0,,89,69,,407,,,,315,270,,,,,24.2,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/31/1989,0,0,7.16,725,1432,0,,0,0,,83,65,,787,,,,315,315,,,,,17.2,10.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/1/1989,60,70,12.75,1424,1424,0,,0,0,,86,66,,473,,,,225,225,,,,,28.9,21,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/2/1989,40,40,10.07,1522,1402,0,,0,0,,83,63,,670,,,,315,360,,,,,21.9,15,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/3/1989,20,30,7.61,1030,1117,0,,0,0,,80,58,,769,,,,45,45,,,,,20.8,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/4/1989,30,60,11.41,920,924,0,,0,0,,78,57,,581,,,,90,90,,,,,24.2,19,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/5/1989,80,90,9.17,852,818,0.03,,0,0,,76,56,,98,,,,90,90,,,,,17.2,11,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/6/1989,60,70,5.59,1945,2004,0,,0,0,,77,59,,416,,,,135,135,,,,,12.8,8.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/7/1989,20,10,5.14,1905,1833,0,,0,0,,83,58,,769,,,,135,135,,,,,16.1,11,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/8/1989,10,0,4.7,2015,2023,0,,0,0,,85,60,,767,,,,180,180,,,,,11.4,6.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/9/1989,50,70,6.26,1937,1714,0,,0,0,,87,63,,386,,,,225,225,,,,,12.8,8.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/10/1989,30,40,6.93,1540,1427,0,,0,0,,94,71,,525,,,,270,270,,,,,15,10.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/11/1989,50,50,7.16,2029,2023,0,,0,0,,93,72,,628,,,,360,360,,,,,17.2,10.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/12/1989,80,90,7.61,723,1523,0,,0,0,,82,68,,201,,,,360,360,,,,,15,8.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/13/1989,80,80,5.82,1557,1634,0,,0,0,,86,69,,291,,,,180,225,,,,,13.9,8.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/14/1989,90,100,6.71,1225,2337,0.07,,0,0,,85,69,,54,,,,225,135,,,,,15,8.9,1,,,,,,,1,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/15/1989,90,90,10.29,2150,2151,0,,0,0,,82,68,,101,,,,90,90,,,,,20.8,13,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/16/1989,100,100,12.53,1750,1227,2.03,,0,0,,70,63,,0,,,,90,45,,,,,21.9,14.1,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/17/1989,80,90,6.71,1051,1141,0,,0,0,,77,63,,158,,,,315,315,,,,,16.1,8.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/18/1989,80,90,10.96,2325,2329,0,,0,0,,76,61,,63,,,,45,45,,,,,23,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/19/1989,100,100,13.2,1350,1353,1.7,,0,0,,73,60,,0,,,,45,45,,,,,30,21.9,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/20/1989,100,100,7.38,1131,1131,0.42,,0,0,,86,73,,34,,,,180,180,,,,,21.9,17,1,,1,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/21/1989,80,80,5.82,1220,1746,0,,0,0,,88,73,,406,,,,180,225,,,,,12.8,8.1,1,,,,,,,,,,,,1,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/22/1989,90,100,15.43,2315,2248,0.03,,0,0,,83,72,,40,,,,180,180,,,,,36.7,27.1,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/23/1989,80,90,15.88,1346,1343,0.02,,0,0,,82,47,,118,,,,360,315,,,,,42.5,30,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/24/1989,0,0,8.05,1349,1402,0,,0,0,,63,42,,725,,,,315,315,,,,,20.8,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/25/1989,70,90,6.71,1452,1357,0.1,,0,0,,70,45,,328,,,,135,135,,,,,15,8.1,,,,,,,,,,,,,,,1,,,,,,
